,num_expediente,fecha,hora,localizacion,numero,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
286,2019S021823,21/05/2019,21:08:00,CALL. RIBERA DE CURTIDORES / CALL. CARNERO,13,CENTRO,Caída,Clear,Bicicleta,Pasajero,De 10 a 14 años,Hombre,2.0,40.409210180824935,-3.7071725649230607,N,
287,2019S021850,23/05/2019,8:55:00,CUESTA SANTO DOMINGO. 5,9,CENTRO,Caída,Clear,Bicicleta,Conductor,De 35 a 39 años,Hombre,,40.420013971115864,-3.7091787589809084,N,
288,2019S021882,22/05/2019,17:20:00,CALL. MESON DE PAREDES / CALL. TRIBULETE,70,CENTRO,Colisión lateral,Clear,Bicicleta,Conductor,De 40 a 44 años,Hombre,7.0,40.40785109630592,-3.702869631267735,N,
289,2019S021889,22/05/2019,20:40:00,"PQUE. ENRIQUE TIERNO GALVAN, 0",0,ARGANZUELA,Caída,Clear,Bicicleta,Conductor,De 45 a 49 años,Hombre,1.0,40.393749699197244,-3.6853474954946934,N,
290,2019S021951,21/05/2019,20:17:00,"CALL. ISLA DE YESO, 11",11,FUENCARRAL-EL PARDO,Caída,Clear,Bicicleta,Conductor,De 60 a 64 años,Hombre,2.0,40.47826268989118,-3.724156803032724,N,
291,2019S021957,23/05/2019,19:20:00,"CTRA. M-616, +00500S",+00500S,FUENCARRAL-EL PARDO,Colisión frontal,Clear,Bicicleta,Conductor,De 21 a 24 años,Hombre,14.0,40.55300764052322,-3.68237069213644,N,
292,2019S021957,23/05/2019,19:20:00,"CTRA. M-616, +00500S",+00500S,FUENCARRAL-EL PARDO,Colisión frontal,Clear,Bicicleta,Conductor,De 45 a 49 años,Mujer,2.0,40.55300764052322,-3.68237069213644,N,
293,2019S021964,19/05/2019,17:45:00,CTRA. CIUDAD UNIVERSITARIA / PASEO. VENTA,0,MONCLOA-ARAVACA,Caída,Clear,Bicicleta,Conductor,De 25 a 29 años,Mujer,7.0,40.44595132932577,-3.763700718321043,N,
294,2019S021969,23/05/2019,21:08:00,"CALL. VAZQUEZ DE MELLA, 49",43,CIUDAD LINEAL,Caída,Clear,Bicicleta,Conductor,De 21 a 24 años,Hombre,2.0,40.43353176468145,-3.638689364208303,N,
295,2019S022010,24/05/2019,14:10:00,PLAZA. CASTILLA / PASEO. CASTELLANA,1,TETUÁN,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 45 a 49 años,Hombre,14.0,40.46522363430385,-3.6900270451933963,N,
296,2019S022021,25/05/2019,8:30:00,"PASEO. ACACIAS, 1",1,ARGANZUELA,Alcance,Clear,Bicicleta,Conductor,De 25 a 29 años,Mujer,7.0,40.40459986385622,-3.7035285236936253,N,
297,2019S022023,25/05/2019,8:20:00,"CALL. MESON DE PAREDES, 75",75,CENTRO,Caída,Clear,Bicicleta,Conductor,De 35 a 39 años,Hombre,3.0,40.40681575445596,-3.7019684871110274,N,
298,2019S022057,25/05/2019,15:40:00,CALL. LIVERPOOL / CALL. MARIA SEVILLA DIAGO,9,SAN BLAS-CANILLEJAS,Caída,Clear,Bicicleta,Conductor,De 15 a 17 años,Mujer,7.0,40.43122820375498,-3.603325784401802,N,
299,2019S022102,26/05/2019,2:25:00,"PLAZA. MANOLETE, 7",7,TETUÁN,Colisión lateral,Clear,Bicicleta,Conductor,De 35 a 39 años,Hombre,,40.4547423627677,-3.691767748753221,N,
300,2019S022178,26/05/2019,8:55:00,CALL. TOLEDO / CALL. CONCEPCION JERONIMA,27,CENTRO,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 45 a 49 años,Hombre,2.0,40.41375934676164,-3.7073564392020595,N,
301,2019S022216,19/05/2019,20:31:00,"CALL. MAYOR, 1",1,CENTRO,Atropello a persona,Clear,Bicicleta,Conductor,De 21 a 24 años,Hombre,14.0,40.41646827958696,-3.704656021749027,N,
302,2019S022216,19/05/2019,20:31:00,"CALL. MAYOR, 1",1,CENTRO,Atropello a persona,Clear,Bicicleta,Peatón,De 21 a 24 años,Mujer,7.0,40.41646827958696,-3.704656021749027,N,
303,2019S022279,28/05/2019,12:30:00,"CALL. BAILEN, 2",2,CENTRO,Atropello a persona,Clear,Bicicleta,Conductor,De 40 a 44 años,Mujer,14.0,40.419920032363585,-3.7131729121369226,N,
304,2019S022279,28/05/2019,12:30:00,"CALL. BAILEN, 2",2,CENTRO,Atropello a persona,Clear,Bicicleta,Peatón,De 70 a 74 años,Mujer,7.0,40.419920032363585,-3.7131729121369226,N,
305,2019S022289,27/05/2019,16:47:00,"AVDA. VIRGEN DEL CARMEN, 1",1,HORTALEZA,Atropello a persona,Clear,Bicicleta,Conductor,De 15 a 17 años,Hombre,14.0,40.47341028625311,-3.6555560363332438,N,
306,2019S022289,27/05/2019,16:47:00,"AVDA. VIRGEN DEL CARMEN, 1",1,HORTALEZA,Atropello a persona,Clear,Bicicleta,Peatón,Más de 74 años,Mujer,7.0,40.47341028625311,-3.6555560363332438,N,
307,2019S022289,27/05/2019,16:47:00,"AVDA. VIRGEN DEL CARMEN, 1",1,HORTALEZA,Atropello a persona,Clear,Bicicleta,Peatón,Más de 74 años,Mujer,7.0,40.47341028625311,-3.6555560363332438,N,
308,2019S022320,28/05/2019,19:13:00,AVDA. LOS ROSALES / CTRA. M-301,500,VILLAVERDE,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 50 a 54 años,Hombre,7.0,40.333815742936586,-3.663671590036722,N,
309,2019S022327,28/05/2019,17:10:00,"CALL. CONDE DE PEÑALVER, 38",38,SALAMANCA,Alcance,Clear,Bicicleta,Conductor,De 45 a 49 años,Hombre,7.0,40.42916583339923,-3.675119186132765,N,
310,2019S022358,28/05/2019,10:20:00,GTA. PUENTE DE SEGOVIA / PNTE. SEGOVIA,1,LATINA,Colisión frontal,Clear,Bicicleta,Conductor,Más de 74 años,Hombre,7.0,40.41366734370461,-3.7245704752878193,N,
311,2019S022362,29/05/2019,9:45:00,"PASEO. ACACIAS, 63",63,ARGANZUELA,Alcance,Clear,Bicicleta,Conductor,De 40 a 44 años,Hombre,3.0,40.40132227592163,-3.7123278847818546,N,
312,2019S022373,28/05/2019,9:45:00,"CALL. SANTA ENGRACIA, 123",123,CHAMBERÍ,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 25 a 29 años,Mujer,5.0,40.439009934043156,-3.7007000357282833,N,
313,2019S022484,29/05/2019,18:40:00,CALL. ATOCHA / CALL. SANTO TOMAS,1,CENTRO,Caída,Clear,Bicicleta,Conductor,De 55 a 59 años,Mujer,2.0,40.41482549477666,-3.705407135541327,N,
314,2019S022584,31/05/2019,17:21:00,"CALL. PEDRO DE VALDIVIA, 12",12,CHAMARTÍN,Choque contra obstáculo fijo,Clear,Bicicleta,Conductor,De 21 a 24 años,Hombre,2.0,40.43895543635397,-3.6887057118316164,N,
315,2019S022596,31/05/2019,17:05:00,"CALL. SANTA ENGRACIA, 101",101,CHAMBERÍ,Atropello a persona,Clear,Bicicleta,Conductor,Desconocido,Desconocido,,40.43691746299658,-3.699799095746902,N,
316,2019S022596,31/05/2019,17:05:00,"CALL. SANTA ENGRACIA, 101",101,CHAMBERÍ,Atropello a persona,Clear,Bicicleta,Peatón,De 60 a 64 años,Mujer,7.0,40.43691746299658,-3.699799095746902,N,
317,2019S022599,29/05/2019,17:40:00,"CALL. PRINCIPE DE VERGARA, 29",29,SALAMANCA,Alcance,Clear,Bicicleta,Conductor,De 35 a 39 años,Hombre,7.0,40.42628500174103,-3.680254625838062,N,
318,2019S022605,31/05/2019,17:35:00,"CALL. SANTA POLA, 6",6,MONCLOA-ARAVACA,Alcance,Clear,Bicicleta,Conductor,De 60 a 64 años,Hombre,7.0,40.431416314268056,-3.7361612804300988,N,
319,2019S022613,29/05/2019,0:22:00,CALL. AYALA / CALL. VELAZQUEZ,18,SALAMANCA,Caída,Clear,Bicicleta,Conductor,De 40 a 44 años,Hombre,7.0,40.427786401200194,-3.686950989148766,N,
320,2019S022622,01/06/2019,2:55:00,AVDA. ASTURIAS / CALL. VIA LIMITE,71,TETUÁN,Colisión frontal,Clear,Bicicleta,Conductor,De 18 a 20 años,Hombre,,40.4720991539646,-3.699787411199204,N,
321,2019S022707,01/06/2019,23:00:00,"AVDA. ASTURIAS, 54",54,TETUÁN,Caída,Clear,Bicicleta,Conductor,De 18 a 20 años,Hombre,6.0,40.47130617758578,-3.697642716441405,N,
322,2019S022732,01/06/2019,13:00:00,"PQUE. MADRID RIO, +00240E",+00240E,LATINA,Caída,Clear,Bicicleta,Conductor,De 25 a 29 años,Mujer,7.0,40.41648779523876,-3.723046392438827,N,
323,2019S022753,02/06/2019,12:00:00,PLAZA SAN FRANCISCO S/N,2,CENTRO,Alcance,Clear,Bicicleta,Conductor,De 35 a 39 años,Hombre,7.0,40.4105615144215,-3.71361342931039,N,
324,2019S022810,01/06/2019,12:55:00,SENDA CICLABLE-AV.ROSALES-CARRET.VILLAV. A VALLECA,42,VILLAVERDE,Atropello a persona,Clear,Bicicleta,Conductor,De 55 a 59 años,Hombre,7.0,40.36001672682666,-3.682144536089824,N,
325,2019S022810,01/06/2019,12:55:00,SENDA CICLABLE-AV.ROSALES-CARRET.VILLAV. A VALLECA,42,VILLAVERDE,Atropello a persona,Clear,Bicicleta,Peatón,De 30 a 34 años,Mujer,7.0,40.36001672682666,-3.682144536089824,N,
326,2019S022833,02/06/2019,19:25:00,"CALL. VIA, 50",50,CARABANCHEL,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 10 a 14 años,Hombre,7.0,40.385601608706814,-3.718866163380099,N,
327,2019S022864,01/06/2019,7:55:00,CALL. JOSE MARIA PEREDA / CALL. SOR MARIA DE AGREDA,45,CIUDAD LINEAL,Colisión fronto-lateral,Hailing,Bicicleta,Conductor,De 25 a 29 años,Hombre,7.0,40.43005824894004,-3.647787552847098,N,
328,2019S022866,01/06/2019,13:30:00,CALL. FUENTE CARRANTONA / CALL. BENJAMIN PALENCIA,1,MORATALAZ,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 25 a 29 años,Hombre,1.0,40.39683839504962,-3.639160629969274,N,
329,2019S022870,04/06/2019,8:15:00,"CALL. MONASTERIO DE SAMOS, 18",18,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 10 a 14 años,Mujer,2.0,40.50626246525676,-3.6952203250961513,N,
330,2019S022907,03/06/2019,19:25:00,PLAZA. CIBELES / CALL. ALCALA,2,CENTRO,Colisión lateral,Clear,Bicicleta,Conductor,De 25 a 29 años,Hombre,7.0,40.41894063420339,-3.6940062583541797,N,
331,2019S022923,03/06/2019,15:22:00,"GTA. RUBEN DARIO, 1",1,CHAMBERÍ,Atropello a persona,Clear,Bicicleta,Conductor,De 25 a 29 años,Hombre,14.0,40.43273593686934,-3.6916841275894186,N,
332,2019S022923,03/06/2019,15:22:00,"GTA. RUBEN DARIO, 1",1,CHAMBERÍ,Atropello a persona,Clear,Bicicleta,Peatón,De 30 a 34 años,Mujer,6.0,40.43273593686934,-3.6916841275894186,N,
333,2019S022944,04/06/2019,19:50:00,"CALL. CASTILLO DE MADRIGAL DE LAS ALTAS TORRES, 9",9,SAN BLAS-CANILLEJAS,Colisión lateral,Clear,Bicicleta,Conductor,De 6  a  9 años,Hombre,7.0,40.42876432771003,-3.6277242712499786,N,
334,2019S022968,05/06/2019,7:50:00,CALLE JOAQUIN TURINA-CALLE SITIO DE EL ESCORIAL,45,CARABANCHEL,Atropello a persona,Clear,Bicicleta,Conductor,De 25 a 29 años,Hombre,14.0,40.37227868996255,-3.7614322510892286,N,
335,2019S022968,05/06/2019,7:50:00,CALLE JOAQUIN TURINA-CALLE SITIO DE EL ESCORIAL,45,CARABANCHEL,Atropello a persona,Clear,Bicicleta,Peatón,De 40 a 44 años,Mujer,7.0,40.37227868996255,-3.7614322510892286,N,
336,2019S023001,04/06/2019,21:23:00,"PASEO. ERMITA DEL SANTO, 71",71,CARABANCHEL,Choque contra obstáculo fijo,Clear,Bicicleta,Conductor,De 15 a 17 años,Hombre,7.0,40.40325508587139,-3.7245496757953993,N,
337,2019S023014,05/06/2019,15:21:00,PASEO. INFANTA ISABEL / AVDA. CIUDAD DE BARCELONA,1,RETIRO,Colisión múltiple,Clear,Bicicleta,Conductor,De 25 a 29 años,Mujer,2.0,40.40863906466495,-3.690619448957231,N,
338,2019S023033,05/06/2019,19:25:00,"CALL. SERRANO, 1",1,SALAMANCA,Caída,Clear,Bicicleta,Conductor,De 35 a 39 años,Hombre,2.0,40.420829403112734,-3.6887899373524604,N,
339,2019S023041,02/06/2019,23:05:00,"CALL. PICO DE LA MALICIOSA, 10",10,PUENTE DE VALLECAS,Otro,Clear,Bicicleta,Conductor,De 21 a 24 años,Hombre,,40.39368466384741,-3.6572579426860727,N,
340,2019S023041,02/06/2019,23:05:00,"CALL. PICO DE LA MALICIOSA, 10",10,PUENTE DE VALLECAS,Otro,Clear,Bicicleta,Peatón,De 45 a 49 años,Mujer,,40.39368466384741,-3.6572579426860727,N,
341,2019S023089,05/06/2019,15:15:00,CALL. GRAN VIA / CALL. ALCALA,1,CENTRO,Colisión lateral,Clear,Bicicleta,Conductor,De 21 a 24 años,Hombre,,40.419147421883586,-3.698056640379339,N,
342,2019S023173,07/06/2019,12:45:00,AVDA. RAFAEL ALBERTI / CALL. EXTREMEÑOS,36,PUENTE DE VALLECAS,Caída,Clear,Bicicleta,Conductor,De 55 a 59 años,Hombre,1.0,40.38449744074203,-3.6429176749944743,N,
343,2019S023273,07/06/2019,15:45:00,CALL. OCA / CALL. GENERAL RICARDOS,2,CARABANCHEL,Alcance,Clear,Bicicleta,Conductor,De 55 a 59 años,Hombre,7.0,40.388696013465236,-3.7318264520604716,N,
344,2019S023320,08/06/2019,14:20:00,CALL. ARROYO DEL MONTE / PLAZA. PRADERA DEL SALCERAL,5,FUENCARRAL-EL PARDO,Caída,Clear,Bicicleta,Conductor,De 65 a 69 años,Hombre,6.0,40.485508171373326,-3.7352789754628914,N,
345,2019S023349,08/06/2019,21:55:00,"CALL. SANTA MARIA LA REAL DE NIEVA, 9",9,ARGANZUELA,Caída,Clear,Bicicleta,Conductor,De 15 a 17 años,Hombre,1.0,40.40598361557745,-3.7181594882465374,N,
346,2019S023355,08/06/2019,21:50:00,CALL. ALFONSO XII / CALL. CLAUDIO MOYANO,1,RETIRO,Caída,Clear,Bicicleta,Conductor,De 21 a 24 años,Hombre,7.0,40.41527627565804,-3.6886760231758426,N,
347,2019S023412,09/06/2019,21:40:00,GTA. BILBAO / CALL. FUENCARRAL,7,CENTRO,Alcance,Clear,Bicicleta,Conductor,De 30 a 34 años,Hombre,7.0,40.42871375191381,-3.701999714415012,N,
348,2019S023455,10/06/2019,9:45:00,"PQUE. MADRID RIO, +00450I",+00450I,ARGANZUELA,Caída,Clear,Bicicleta,Conductor,De 65 a 69 años,Mujer,,40.40030568424981,-3.7181984872650453,N,
349,2019S023497,07/06/2019,20:05:00,"CALL. JAVIER DE MIGUEL, 113",113,PUENTE DE VALLECAS,Caída,Clear,Bicicleta,Conductor,De 18 a 20 años,Hombre,3.0,40.38533826395133,-3.6560064329633466,N,
350,2019S023512,10/06/2019,21:42:00,"AVDA. MIRAFLORES, 54",54,MONCLOA-ARAVACA,Caída,Clear,Bicicleta,Conductor,De 25 a 29 años,Hombre,6.0,40.47177501575483,-3.732700482699386,N,
351,2019S023517,10/06/2019,20:08:00,"CALL. DOCTOR RAMON CASTROVIEJO, 5",5,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 15 a 17 años,Hombre,2.0,40.47951305179257,-3.7136253741185774,N,
352,2019S023533,06/06/2019,20:45:00,"AVDA. POBLADOS, 41",41,LATINA,Caída,Clear,Bicicleta,Conductor,De 25 a 29 años,Hombre,2.0,40.385642748652586,-3.7608183407580618,N,
353,2019S023549,07/06/2019,8:15:00,"CALL. PLEYADES, 14",14,MONCLOA-ARAVACA,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 25 a 29 años,Mujer,6.0,40.46234898899655,-3.7837151488831147,N,
354,2019S023587,11/06/2019,15:07:00,CALL. MARQUESA DE TORRECILLA / CALL. MISTERIOS,4,CIUDAD LINEAL,Colisión frontal,Clear,Bicicleta,Conductor,De 40 a 44 años,Mujer,7.0,40.43851748143009,-3.6399223427036214,N,
355,2019S023594,11/06/2019,19:55:00,"CÑADA. REAL GALIANA, 4",4,VILLA DE VALLECAS,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 10 a 14 años,Hombre,1.0,40.357479057391906,-3.564083990961091,N,
356,2019S023601,11/06/2019,19:38:00,CALL. GENERAL LACY / CALL. ANCORA,26,ARGANZUELA,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 18 a 20 años,Hombre,1.0,40.403105817608555,-3.690961332129914,N,
357,2019S023655,13/06/2019,9:20:00,PASEO. PRADO / CALL. ALCALA,1,RETIRO,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 35 a 39 años,Hombre,7.0,40.418544752222054,-3.69258312042385,N,
358,2019S023692,12/06/2019,18:30:00,CALL. IRUN / CALL. CADARSO,1,MONCLOA-ARAVACA,Caída,Clear,Bicicleta,Conductor,De 65 a 69 años,Hombre,6.0,40.42273414320353,-3.7152794409875267,N,
359,2019S023694,12/06/2019,19:40:00,"CALL. SANTA ENGRACIA, 141",141,CHAMBERÍ,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 21 a 24 años,Hombre,,40.44343778228813,-3.7026127440450405,N,
360,2019S023732,13/06/2019,21:35:00,"CALL. JACOMETREZO, 15",15,CENTRO,Atropello a persona,Clear,Bicicleta,Conductor,Desconocido,Desconocido,,40.42012497612276,-3.707750449256053,N,
361,2019S023732,13/06/2019,21:35:00,"CALL. JACOMETREZO, 15",15,CENTRO,Atropello a persona,Clear,Bicicleta,Peatón,Menor de 5 años,Mujer,2.0,40.42012497612276,-3.707750449256053,N,
362,2019S023734,13/06/2019,20:35:00,"GTA. SANTUARIO DE TISCAR, 0",0,FUENCARRAL-EL PARDO,Choque contra obstáculo fijo,Clear,Bicicleta,Conductor,De 18 a 20 años,Hombre,2.0,40.50294211390341,-3.7131142736846146,N,
363,2019S023766,14/06/2019,9:25:00,"CALL. EMBAJADORES, 330  FRENTE ENTRADA CAJA MÁGIA",330,PUENTE DE VALLECAS,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 21 a 24 años,Hombre,2.0,40.370795908495325,-3.6805338375680288,N,
364,2019S023770,14/06/2019,8:50:00,"PLAZA. ELIPTICA, 1",1,USERA,Colisión lateral,Clear,Bicicleta,Conductor,De 30 a 34 años,Hombre,,40.38551226182302,-3.716670790796181,N,
365,2019S023774,13/06/2019,10:50:00,"CALL. MAQUEDA, 66",66,LATINA,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 21 a 24 años,Hombre,7.0,40.391424097889285,-3.7635305797349012,N,
366,2019S023783,14/06/2019,0:15:00,GTA. RUIZ JIMENEZ / CALL. SAN BERNARDO,4,CHAMBERÍ,Colisión lateral,Clear,Bicicleta,Conductor,De 18 a 20 años,Hombre,1.0,40.4299279628903,-3.705363672235507,N,
367,2019S023803,28/05/2019,21:00:00,"AVDA. MONTE IGUELDO, 98",98,PUENTE DE VALLECAS,Alcance,Clear,Bicicleta,Conductor,De 21 a 24 años,Hombre,7.0,40.39101773166418,-3.670776332268899,N,
368,2019S023844,13/06/2019,22:16:00,CALL. JORGE JUAN / CALL. FERNAN GONZALEZ,12,SALAMANCA,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 50 a 54 años,Hombre,7.0,40.42361063731549,-3.6860991313364964,N,
369,2019S023851,15/06/2019,3:55:00,CALL. RIOS ROSAS / CALL. PONZANO,30,CHAMBERÍ,Caída,Clear,Bicicleta,Conductor,De 30 a 34 años,Hombre,7.0,40.44171666489883,-3.6989630978417956,S,
370,2019S023869,15/06/2019,11:47:00,"CALL. VILLAVICIOSA, 36",36,LATINA,Caída,Clear,Bicicleta,Conductor,De 45 a 49 años,Mujer,1.0,40.397078580079146,-3.7710192351007277,N,
371,2019S023917,15/06/2019,16:40:00,"PASEO. GENERAL MARTINEZ CAMPOS, 53",53,CHAMBERÍ,Caída,Clear,Bicicleta,Conductor,De 35 a 39 años,Hombre,7.0,40.43532861075728,-3.6900160891833758,N,
372,2019S023943,14/06/2019,23:55:00,"PASEO. VIRGEN DEL PUERTO, 45",45,ARGANZUELA,Caída,Clear,Bicicleta,Conductor,De 25 a 29 años,Hombre,7.0,40.40938984801225,-3.7210400478774117,N,
373,2019S023979,16/06/2019,23:00:00,CALL. SEGOVIA / RONDA. SEGOVIA,30,CENTRO,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 21 a 24 años,Hombre,7.0,40.41405194180116,-3.7186375160246947,N,
374,2019S023993,14/06/2019,10:50:00,"AUTOV. M-607, +01500E",+01500E,FUENCARRAL-EL PARDO,Colisión lateral,Clear,Bicicleta,Conductor,De 15 a 17 años,Mujer,7.0,40.532473662199706,-3.694797601691697,N,
375,2019S023993,14/06/2019,10:50:00,"AUTOV. M-607, +01500E",+01500E,FUENCARRAL-EL PARDO,Colisión lateral,Clear,Bicicleta,Conductor,De 15 a 17 años,Mujer,5.0,40.532473662199706,-3.694797601691697,N,
376,2019S023995,17/06/2019,8:50:00,PLAZA. SAN JUAN DE LA CRUZ / PASEO. CASTELLANA,1,CHAMBERÍ,Caída,Clear,Bicicleta,Conductor,De 45 a 49 años,Hombre,6.0,40.44094502464642,-3.693010697582273,N,
377,2019S024007,17/06/2019,10:40:00,"CALL. BRAVO MURILLO, 226",226,TETUÁN,Choque contra obstáculo fijo,Clear,Bicicleta,Conductor,De 30 a 34 años,Hombre,14.0,40.45815158700494,-3.700719479896764,N,
378,2019S024149,13/06/2019,20:38:00,"AVDA. MONASTERIO DE SILOS, 90",90,FUENCARRAL-EL PARDO,Caída,Clear,Bicicleta,Conductor,De 18 a 20 años,Hombre,2.0,40.5105647020466,-3.6908131121182755,N,
379,2019S024197,18/06/2019,12:30:00,"PQUE. VALDEBERNARDO, 0",0,VICÁLVARO,Caída,Clear,Bicicleta,Conductor,De 55 a 59 años,Hombre,2.0,40.40305189663557,-3.6172514962752027,N,
380,2019S024208,19/06/2019,0:14:00,CALL. EMBAJADORES / CALL. LABRADORES,98,ARGANZUELA,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 25 a 29 años,Hombre,14.0,40.40256609358117,-3.7008689220532047,N,
381,2019S024294,19/06/2019,10:30:00,AVDA. MONASTERIO DE EL ESCORIAL / AVDA. SANTUARIO DE VALVERDE,3,FUENCARRAL-EL PARDO,Choque contra obstáculo fijo,Clear,Bicicleta,Conductor,Desconocido,Desconocido,,40.50482372076964,-3.7103632437996774,N,
382,2019S024318,12/06/2019,21:40:00,"RONDA. SUR, 129",129,PUENTE DE VALLECAS,Caída,Clear,Bicicleta,Conductor,De 25 a 29 años,Mujer,6.0,40.37877705443455,-3.675745439372327,N,
383,2019S024333,19/06/2019,14:25:00,"AVDA. BETANZOS, 22",22,FUENCARRAL-EL PARDO,Alcance,Clear,Bicicleta,Conductor,De 40 a 44 años,Hombre,7.0,40.47369721542459,-3.7115244666829095,N,
384,2019S024340,17/06/2019,20:45:00,"AVDA. BETANZOS, 37",37,FUENCARRAL-EL PARDO,Alcance,Clear,Bicicleta,Conductor,De 21 a 24 años,Hombre,,40.47477310717714,-3.7113272513328286,N,
385,2019S024373,21/06/2019,0:40:00,"PLAZA. EMPERADOR CARLOS V, 8",8,CENTRO,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 45 a 49 años,Hombre,14.0,40.40846891833942,-3.6929625560001496,N,
386,2019S024417,20/06/2019,17:27:00,"CALL. SAN TELESFORO, 13",13,CIUDAD LINEAL,Choque contra obstáculo fijo,Clear,Bicicleta,Conductor,Desconocido,Desconocido,,40.42519222449105,-3.6354613060195304,N,
387,2019S024426,21/06/2019,16:10:00,CALL. ELOY GONZALO / CALL. SANTISIMA TRINIDAD,32,CHAMBERÍ,Colisión lateral,Clear,Bicicleta,Conductor,De 21 a 24 años,Hombre,,40.434490691169145,-3.6999799078734488,N,
388,2019S024502,21/06/2019,13:05:00,"PASEO. JUAN ANTONIO VALLEJO-NAJERA BOTAS, 4",4,ARGANZUELA,Caída,Clear,Bicicleta,Conductor,De 40 a 44 años,Hombre,1.0,40.40125298563244,-3.7003694387094104,N,
389,2019S024502,21/06/2019,13:05:00,"PASEO. JUAN ANTONIO VALLEJO-NAJERA BOTAS, 4",4,ARGANZUELA,Caída,Clear,Bicicleta,Peatón,De 65 a 69 años,Mujer,14.0,40.40125298563244,-3.7003694387094104,N,
390,2019S024530,22/06/2019,19:50:00,"CALL. SERRANO, 84",84,SALAMANCA,Caída,Clear,Bicicleta,Conductor,De 40 a 44 años,Mujer,7.0,40.431531866584166,-3.686623743755797,N,
391,2019S024530,22/06/2019,19:50:00,"CALL. SERRANO, 84",84,SALAMANCA,Caída,Clear,Bicicleta,Peatón,De 35 a 39 años,Hombre,14.0,40.431531866584166,-3.686623743755797,N,
392,2019S024575,23/06/2019,7:25:00,AVENIDA DE LA GAVIA-AVENIDA DEL MAYORAZGO,88,VILLA DE VALLECAS,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 30 a 34 años,Hombre,7.0,40.36478525901242,-3.6190468210087654,N,
393,2019S024612,23/06/2019,18:00:00,"CALL. BRAVO MURILLO, 246",246,TETUÁN,Colisión lateral,Clear,Bicicleta,Conductor,De 35 a 39 años,Hombre,5.0,40.45941307002816,-3.699388023944662,N,
394,2019S024613,23/06/2019,20:00:00,"CALL. VIRGEN DE LA ALEGRIA, 21",21,CIUDAD LINEAL,Alcance,Clear,Bicicleta,Conductor,De 30 a 34 años,Hombre,3.0,40.43412424776948,-3.6568966263869807,N,
395,2019S024639,23/06/2019,9:15:00,PASEO. PONTONES / CALL. COBOS DE SEGOVIA,23,ARGANZUELA,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 55 a 59 años,Hombre,5.0,40.404955381640406,-3.7149662849984018,N,
396,2019S024666,22/06/2019,18:40:00,"CALL. ALCALA, 317",317,CIUDAD LINEAL,Caída,Clear,Bicicleta,Conductor,De 25 a 29 años,Hombre,1.0,40.43282738266513,-3.651198501129983,N,
397,2019S024691,24/06/2019,19:30:00,"CALL. RAIMUNDO FERNANDEZ VILLAVERDE, 54",54,CHAMBERÍ,Caída,Clear,Bicicleta,Conductor,De 35 a 39 años,Hombre,3.0,40.446168901863636,-3.6943008694306565,N,
398,2019S024720,25/06/2019,4:30:00,CALL. JOSE ABASCAL / CALL. FERNANDEZ DE LA HOZ,42,CHAMBERÍ,Colisión lateral,Clear,Bicicleta,Conductor,De 25 a 29 años,Hombre,7.0,40.43804883920315,-3.6946865978106502,N,
399,2019S024749,23/06/2019,20:15:00,"AVDA. CORDOBA, 21",21,USERA,Caída,Clear,Bicicleta,Conductor,De 30 a 34 años,Hombre,1.0,40.38360861756032,-3.697566171139101,N,
400,2019S024842,26/06/2019,17:06:00,"PASEO. INFANTA ISABEL, 4",4,RETIRO,Colisión fronto-lateral,,Bicicleta,Conductor,De 21 a 24 años,Hombre,14.0,40.4062513441365,-3.6859816356657715,N,
401,2019S024853,26/06/2019,19:40:00,"PLAZA. INDEPENDENCIA, 8",8,RETIRO,Alcance,Clear,Bicicleta,Conductor,De 21 a 24 años,Hombre,7.0,40.41931655464344,-3.6890704896299678,N,
